#Incident Continuum, Enr	nFn 
1.59606e+01	6.813e-07
1.60406e+01	6.782e-07
1.61210e+01	6.751e-07
1.62018e+01	6.720e-07
1.62830e+01	6.690e-07
1.63646e+01	6.659e-07
1.64466e+01	6.629e-07
1.65290e+01	6.598e-07
1.66118e+01	6.568e-07
1.66951e+01	6.538e-07
1.67788e+01	6.508e-07
1.68628e+01	6.478e-07
1.69474e+01	6.449e-07
1.70323e+01	6.419e-07
1.71176e+01	6.390e-07
1.72034e+01	6.361e-07
1.72896e+01	6.332e-07
1.73763e+01	6.303e-07
1.74634e+01	6.274e-07
1.75509e+01	6.245e-07
1.76389e+01	6.217e-07
1.77273e+01	6.188e-07
1.78161e+01	6.160e-07
1.79054e+01	6.132e-07
1.79951e+01	6.104e-07
1.80853e+01	6.076e-07
1.81759e+01	6.048e-07
1.82670e+01	6.020e-07
1.83586e+01	5.993e-07
1.84506e+01	5.966e-07
1.85430e+01	5.938e-07
1.86360e+01	5.911e-07
1.87294e+01	5.884e-07
1.88232e+01	5.857e-07
1.89176e+01	5.830e-07
1.90124e+01	5.804e-07
1.91076e+01	5.777e-07
1.92034e+01	5.751e-07
1.92996e+01	5.725e-07
1.93964e+01	5.698e-07
1.94936e+01	5.672e-07
1.95913e+01	5.646e-07
1.96895e+01	5.621e-07
1.97881e+01	5.595e-07
1.98873e+01	5.569e-07
1.99870e+01	5.544e-07
2.00871e+01	5.518e-07
2.01878e+01	5.493e-07
2.02890e+01	5.468e-07
2.03906e+01	5.443e-07
2.04928e+01	5.418e-07
2.05955e+01	5.393e-07
2.06988e+01	5.369e-07
2.08025e+01	5.344e-07
2.09067e+01	5.320e-07
2.10115e+01	5.296e-07
2.11168e+01	5.271e-07
2.12226e+01	5.247e-07
2.13290e+01	5.223e-07
2.14359e+01	5.199e-07
2.15433e+01	5.176e-07
2.16513e+01	5.152e-07
2.17598e+01	5.128e-07
2.18688e+01	5.105e-07
2.19784e+01	5.082e-07
2.20886e+01	5.058e-07
2.21993e+01	5.035e-07
2.23105e+01	5.012e-07
2.24223e+01	4.989e-07
2.25347e+01	4.966e-07
2.26477e+01	4.944e-07
2.27612e+01	4.921e-07
2.28752e+01	4.899e-07
2.29899e+01	4.876e-07
2.31051e+01	4.854e-07
2.32209e+01	4.832e-07
2.33372e+01	4.810e-07
2.34542e+01	4.788e-07
2.35717e+01	4.766e-07
2.36899e+01	4.744e-07
2.38086e+01	4.722e-07
2.39279e+01	4.701e-07
2.40478e+01	4.679e-07
2.41683e+01	4.658e-07
2.42895e+01	4.637e-07
2.44112e+01	4.615e-07
2.45335e+01	4.594e-07
2.46565e+01	4.573e-07
2.47801e+01	4.552e-07
2.49042e+01	4.532e-07
2.50290e+01	4.511e-07
2.51545e+01	4.490e-07
2.52805e+01	4.470e-07
2.54072e+01	4.449e-07
2.55346e+01	4.429e-07
2.56625e+01	4.409e-07
2.57911e+01	4.388e-07
2.59204e+01	4.368e-07
2.60503e+01	4.348e-07
2.61809e+01	4.329e-07
2.63121e+01	4.309e-07
2.64439e+01	4.289e-07
2.65765e+01	4.269e-07
2.67096e+01	4.250e-07
2.68435e+01	4.230e-07
2.69780e+01	4.211e-07
2.71132e+01	4.192e-07
2.72491e+01	4.173e-07
2.73857e+01	4.154e-07
2.75229e+01	4.135e-07
2.76608e+01	4.116e-07
2.77995e+01	4.097e-07
2.79388e+01	4.078e-07
2.80788e+01	4.060e-07
2.82195e+01	4.041e-07
2.83610e+01	4.023e-07
2.85031e+01	4.004e-07
2.86459e+01	3.986e-07
2.87895e+01	3.968e-07
2.89338e+01	3.949e-07
2.90788e+01	3.931e-07
2.92245e+01	3.913e-07
2.93710e+01	3.896e-07
2.95182e+01	3.878e-07
2.96661e+01	3.860e-07
2.98148e+01	3.842e-07
2.99642e+01	3.825e-07
3.01143e+01	3.807e-07
3.02653e+01	3.790e-07
3.04169e+01	3.773e-07
3.05694e+01	3.755e-07
3.07226e+01	3.738e-07
3.08765e+01	3.721e-07
3.10313e+01	3.704e-07
3.11868e+01	3.687e-07
3.13431e+01	3.670e-07
3.15002e+01	3.653e-07
3.16580e+01	3.637e-07
3.18167e+01	3.620e-07
3.19761e+01	3.604e-07
3.21364e+01	3.587e-07
3.22975e+01	3.571e-07
3.24593e+01	3.554e-07
3.26220e+01	3.538e-07
3.27855e+01	3.522e-07
3.29498e+01	3.506e-07
3.31149e+01	3.490e-07
3.32809e+01	3.474e-07
3.34477e+01	3.458e-07
3.36153e+01	3.442e-07
3.37837e+01	3.426e-07
3.39531e+01	3.411e-07
3.41232e+01	3.395e-07
3.42942e+01	3.380e-07
3.44661e+01	3.364e-07
3.46388e+01	3.349e-07
3.48124e+01	3.334e-07
3.49869e+01	3.318e-07
3.51622e+01	3.303e-07
3.53384e+01	3.288e-07
3.55155e+01	3.273e-07
3.56935e+01	3.258e-07
3.58724e+01	3.243e-07
3.60522e+01	3.228e-07
3.62329e+01	3.214e-07
3.64144e+01	3.199e-07
3.65969e+01	3.184e-07
3.67803e+01	3.170e-07
3.69647e+01	3.155e-07
3.71499e+01	3.141e-07
3.73361e+01	3.127e-07
3.75232e+01	3.124e-07
3.77113e+01	3.126e-07
3.79003e+01	3.129e-07
3.80902e+01	3.131e-07
3.82811e+01	3.134e-07
3.84729e+01	3.136e-07
3.86657e+01	3.139e-07
3.88595e+01	3.142e-07
3.90543e+01	3.144e-07
3.92500e+01	3.147e-07
3.94467e+01	3.149e-07
3.96444e+01	3.152e-07
3.98431e+01	3.155e-07
4.00427e+01	3.157e-07
4.02434e+01	3.160e-07
4.04451e+01	3.162e-07
4.06478e+01	3.165e-07
4.08515e+01	3.168e-07
4.10562e+01	3.170e-07
4.12620e+01	3.173e-07
4.14688e+01	3.175e-07
4.16766e+01	3.178e-07
4.18855e+01	3.181e-07
4.20954e+01	3.183e-07
4.23063e+01	3.186e-07
4.25184e+01	3.189e-07
4.27314e+01	3.191e-07
4.29456e+01	3.194e-07
4.31608e+01	3.196e-07
4.33771e+01	3.199e-07
4.35945e+01	3.202e-07
4.38130e+01	3.204e-07
4.40326e+01	3.207e-07
4.42532e+01	3.210e-07
4.44750e+01	3.212e-07
4.46979e+01	3.215e-07
4.49219e+01	3.218e-07
4.51470e+01	3.220e-07
4.53733e+01	3.223e-07
4.56007e+01	3.226e-07
4.58292e+01	3.228e-07
4.60589e+01	3.231e-07
4.62897e+01	3.234e-07
4.65217e+01	3.236e-07
4.67548e+01	3.239e-07
4.69891e+01	3.242e-07
4.72246e+01	3.244e-07
4.74613e+01	3.247e-07
4.76992e+01	3.250e-07
4.79382e+01	3.252e-07
4.81785e+01	3.255e-07
4.84199e+01	3.258e-07
4.86626e+01	3.260e-07
4.89064e+01	3.263e-07
4.91515e+01	3.266e-07
4.93979e+01	3.268e-07
4.96454e+01	3.271e-07
4.98942e+01	3.274e-07
5.01443e+01	3.276e-07
5.03956e+01	3.279e-07
5.06481e+01	3.282e-07
5.09020e+01	3.285e-07
5.11571e+01	3.287e-07
5.14134e+01	3.290e-07
5.16711e+01	3.293e-07
5.19300e+01	3.295e-07
5.21903e+01	3.298e-07
5.24519e+01	3.301e-07
5.27147e+01	3.304e-07
5.29789e+01	3.306e-07
5.32444e+01	3.309e-07
5.35112e+01	3.312e-07
5.37794e+01	3.315e-07
5.40489e+01	3.317e-07
5.43198e+01	3.320e-07
5.45920e+01	3.323e-07
5.48656e+01	3.325e-07
5.51406e+01	3.328e-07
5.54169e+01	3.331e-07
5.56947e+01	3.334e-07
5.59738e+01	3.336e-07
5.62543e+01	3.339e-07
5.65362e+01	3.342e-07
5.68195e+01	3.345e-07
5.71043e+01	3.347e-07
5.73905e+01	3.350e-07
5.76781e+01	3.353e-07
5.79672e+01	3.356e-07
5.82577e+01	3.358e-07
5.85496e+01	3.361e-07
5.88430e+01	3.364e-07
5.91379e+01	3.367e-07
5.94343e+01	3.370e-07
5.97322e+01	3.372e-07
6.00315e+01	3.375e-07
6.03324e+01	3.378e-07
6.06347e+01	3.381e-07
6.09386e+01	3.383e-07
6.12440e+01	3.386e-07
6.15509e+01	3.389e-07
6.18594e+01	3.392e-07
6.21694e+01	3.395e-07
6.24810e+01	3.397e-07
6.27941e+01	3.400e-07
6.31088e+01	3.403e-07
6.34251e+01	3.406e-07
6.37429e+01	3.409e-07
6.40624e+01	3.411e-07
6.43834e+01	3.414e-07
6.47061e+01	3.417e-07
6.50304e+01	3.420e-07
6.53563e+01	3.423e-07
6.56838e+01	3.426e-07
6.60130e+01	3.428e-07
6.63438e+01	3.431e-07
6.66763e+01	3.434e-07
6.70105e+01	3.437e-07
6.73463e+01	3.440e-07
6.76838e+01	3.443e-07
6.80230e+01	3.445e-07
6.83639e+01	3.448e-07
6.87065e+01	3.451e-07
6.90508e+01	3.454e-07
6.93969e+01	3.457e-07
6.97447e+01	3.460e-07
7.00942e+01	3.462e-07
7.04455e+01	3.465e-07
7.07985e+01	3.468e-07
7.11533e+01	3.471e-07
7.15099e+01	3.474e-07
7.18683e+01	3.477e-07
7.22285e+01	3.480e-07
7.25905e+01	3.482e-07
7.29543e+01	3.485e-07
7.33199e+01	3.488e-07
7.36873e+01	3.491e-07
7.40566e+01	3.494e-07
7.44277e+01	3.497e-07
7.48007e+01	3.500e-07
7.51756e+01	3.503e-07
7.55524e+01	3.506e-07
7.59310e+01	3.508e-07
7.63115e+01	3.511e-07
7.66940e+01	3.514e-07
7.70783e+01	3.517e-07
7.74646e+01	3.520e-07
7.78528e+01	3.523e-07
7.82430e+01	3.526e-07
7.86351e+01	3.529e-07
7.90292e+01	3.532e-07
7.94252e+01	3.535e-07
7.98233e+01	3.537e-07
8.02233e+01	3.540e-07
8.06254e+01	3.543e-07
8.10294e+01	3.546e-07
8.14355e+01	3.549e-07
8.18436e+01	3.552e-07
8.22538e+01	3.555e-07
8.26660e+01	3.558e-07
8.30803e+01	3.561e-07
8.34967e+01	3.564e-07
8.39151e+01	3.567e-07
8.43357e+01	3.570e-07
8.47583e+01	3.573e-07
8.51831e+01	3.576e-07
8.56100e+01	3.578e-07
8.60390e+01	3.581e-07
8.64702e+01	3.584e-07
8.69036e+01	3.587e-07
8.73391e+01	3.590e-07
8.77768e+01	3.593e-07
8.82167e+01	3.596e-07
8.86588e+01	3.599e-07
8.91031e+01	3.602e-07
8.95497e+01	3.605e-07
8.99985e+01	3.608e-07
9.04495e+01	3.611e-07
9.09028e+01	3.614e-07
9.13583e+01	3.617e-07
9.18162e+01	3.620e-07
9.22763e+01	3.623e-07
9.27388e+01	3.626e-07
9.32035e+01	3.629e-07
9.36706e+01	3.632e-07
9.41401e+01	3.635e-07
9.46119e+01	3.638e-07
9.50860e+01	3.641e-07
9.55625e+01	3.644e-07
9.60415e+01	3.647e-07
9.65228e+01	3.650e-07
9.70065e+01	3.653e-07
9.74927e+01	3.656e-07
9.79813e+01	3.659e-07
9.84723e+01	3.662e-07
9.89658e+01	3.665e-07
9.94618e+01	3.668e-07
9.99602e+01	3.671e-07
1.00461e+02	3.674e-07
1.00965e+02	3.677e-07
1.01471e+02	3.680e-07
1.01979e+02	3.683e-07
1.02490e+02	3.686e-07
1.03004e+02	3.689e-07
1.03520e+02	3.692e-07
1.04039e+02	3.695e-07
1.04560e+02	3.698e-07
1.05084e+02	3.701e-07
1.05611e+02	3.705e-07
1.06140e+02	3.708e-07
1.06672e+02	3.711e-07
1.07207e+02	3.714e-07
1.07744e+02	3.717e-07
1.08284e+02	3.720e-07
1.08827e+02	3.723e-07
1.09372e+02	3.726e-07
1.09920e+02	3.729e-07
1.10471e+02	3.732e-07
1.11025e+02	3.735e-07
1.11581e+02	3.738e-07
1.12140e+02	3.741e-07
1.12702e+02	3.744e-07
1.13267e+02	3.747e-07
1.13835e+02	3.751e-07
1.14405e+02	3.754e-07
1.14979e+02	3.757e-07
1.15555e+02	3.760e-07
1.16134e+02	3.763e-07
1.16716e+02	3.766e-07
1.17301e+02	3.769e-07
1.17889e+02	3.772e-07
1.18479e+02	3.775e-07
1.19073e+02	3.779e-07
1.19670e+02	3.782e-07
1.20270e+02	3.785e-07
1.20872e+02	3.788e-07
1.21478e+02	3.791e-07
1.22087e+02	3.794e-07
1.22699e+02	3.797e-07
1.23314e+02	3.800e-07
1.23932e+02	3.803e-07
1.24553e+02	3.807e-07
1.25177e+02	3.810e-07
1.25804e+02	3.813e-07
1.26435e+02	3.816e-07
1.27069e+02	3.819e-07
1.27705e+02	3.822e-07
1.28345e+02	3.825e-07
1.28989e+02	3.829e-07
1.29635e+02	3.832e-07
1.30285e+02	3.835e-07
1.30938e+02	3.838e-07
1.31594e+02	3.841e-07
1.32253e+02	3.844e-07
1.32916e+02	3.848e-07
1.33582e+02	3.851e-07
1.34252e+02	3.854e-07
1.34924e+02	3.857e-07
1.35601e+02	3.860e-07
1.36280e+02	3.864e-07
1.36963e+02	3.867e-07
1.37650e+02	3.870e-07
1.38339e+02	3.873e-07
1.39033e+02	3.876e-07
1.39729e+02	3.879e-07
1.40430e+02	3.883e-07
1.41134e+02	3.886e-07
1.41841e+02	3.889e-07
1.42552e+02	3.892e-07
1.43266e+02	3.895e-07
1.43984e+02	3.899e-07
1.44706e+02	3.902e-07
1.45431e+02	3.905e-07
1.46160e+02	3.908e-07
1.46892e+02	3.912e-07
1.47628e+02	3.915e-07
1.48368e+02	3.918e-07
1.49112e+02	3.921e-07
1.49859e+02	3.924e-07
1.50610e+02	3.928e-07
1.51365e+02	3.931e-07
1.52123e+02	3.934e-07
1.52886e+02	3.937e-07
1.53652e+02	3.941e-07
1.54422e+02	3.944e-07
1.55196e+02	3.947e-07
1.55974e+02	3.950e-07
1.56755e+02	3.954e-07
1.57541e+02	3.957e-07
1.58330e+02	3.960e-07
1.59124e+02	3.963e-07
1.59921e+02	3.967e-07
1.60723e+02	3.970e-07
1.61528e+02	3.973e-07
1.62338e+02	3.977e-07
1.63151e+02	3.980e-07
1.63969e+02	3.983e-07
1.64791e+02	3.986e-07
1.65617e+02	3.990e-07
1.66447e+02	3.993e-07
1.67281e+02	3.996e-07
1.68119e+02	4.000e-07
1.68962e+02	4.003e-07
1.69808e+02	4.006e-07
1.70659e+02	4.009e-07
1.71515e+02	4.013e-07
1.72374e+02	4.016e-07
1.73238e+02	4.019e-07
1.74106e+02	4.023e-07
1.74979e+02	4.026e-07
1.75856e+02	4.029e-07
1.76737e+02	4.033e-07
1.77623e+02	4.036e-07
1.78513e+02	4.039e-07
1.79408e+02	4.043e-07
1.80307e+02	4.046e-07
1.81210e+02	4.049e-07
1.82119e+02	4.053e-07
1.83031e+02	4.056e-07
1.83948e+02	4.059e-07
1.84870e+02	4.063e-07
1.85797e+02	4.066e-07
1.86728e+02	4.069e-07
1.87664e+02	4.073e-07
1.88604e+02	4.076e-07
1.89549e+02	4.079e-07
1.90499e+02	4.083e-07
1.91454e+02	4.086e-07
1.92414e+02	4.090e-07
1.93378e+02	4.093e-07
1.94347e+02	4.096e-07
1.95321e+02	4.100e-07
1.96300e+02	4.103e-07
1.97284e+02	4.106e-07
1.98272e+02	4.110e-07
1.99266e+02	4.113e-07
2.00265e+02	4.117e-07
2.01268e+02	4.120e-07
2.02277e+02	4.123e-07
2.03291e+02	4.127e-07
2.04309e+02	4.130e-07
2.05333e+02	4.134e-07
2.06362e+02	4.137e-07
2.07397e+02	4.140e-07
2.08436e+02	4.144e-07
2.09481e+02	4.147e-07
2.10530e+02	4.151e-07
2.11585e+02	4.154e-07
2.12646e+02	4.158e-07
2.13712e+02	4.161e-07
2.14783e+02	4.164e-07
2.15859e+02	4.168e-07
2.16941e+02	4.171e-07
2.18028e+02	4.175e-07
2.19121e+02	4.178e-07
2.20219e+02	4.182e-07
2.21322e+02	4.185e-07
2.22432e+02	4.188e-07
2.23546e+02	4.192e-07
2.24667e+02	4.195e-07
2.25793e+02	4.199e-07
2.26924e+02	4.202e-07
2.28061e+02	4.206e-07
2.29204e+02	4.209e-07
2.30353e+02	4.213e-07
2.31507e+02	4.216e-07
2.32668e+02	4.220e-07
2.33834e+02	4.223e-07
2.35005e+02	4.227e-07
2.36183e+02	4.230e-07
2.37367e+02	4.234e-07
2.38556e+02	4.237e-07
2.39752e+02	4.241e-07
2.40954e+02	4.244e-07
2.42161e+02	4.248e-07
2.43375e+02	4.251e-07
2.44594e+02	4.255e-07
2.45820e+02	4.258e-07
2.47052e+02	4.262e-07
2.48290e+02	4.265e-07
2.49535e+02	4.269e-07
2.50785e+02	4.272e-07
2.52042e+02	4.276e-07
2.53305e+02	4.279e-07
2.54575e+02	4.283e-07
2.55850e+02	4.286e-07
2.57133e+02	4.290e-07
2.58421e+02	4.293e-07
2.59716e+02	4.297e-07
2.61018e+02	4.300e-07
2.62326e+02	4.304e-07
2.63641e+02	4.307e-07
2.64962e+02	4.311e-07
2.66290e+02	4.315e-07
2.67624e+02	4.318e-07
2.68965e+02	4.322e-07
2.70313e+02	4.325e-07
2.71668e+02	4.329e-07
2.73030e+02	4.332e-07
2.74398e+02	4.336e-07
2.75773e+02	4.340e-07
2.77155e+02	4.343e-07
2.78544e+02	4.347e-07
2.79940e+02	4.350e-07
2.81343e+02	4.354e-07
2.82753e+02	4.357e-07
2.84170e+02	4.361e-07
2.85594e+02	4.365e-07
2.87025e+02	4.368e-07
2.88464e+02	4.372e-07
2.89909e+02	4.375e-07
2.91362e+02	4.379e-07
2.92823e+02	4.383e-07
2.94290e+02	4.386e-07
2.95765e+02	4.390e-07
2.97247e+02	4.393e-07
2.98737e+02	4.397e-07
3.00234e+02	4.401e-07
3.01739e+02	4.404e-07
3.03251e+02	4.408e-07
3.04771e+02	4.398e-07
3.06298e+02	4.376e-07
3.07833e+02	4.354e-07
3.09376e+02	4.333e-07
3.10926e+02	4.311e-07
3.12484e+02	4.289e-07
3.14050e+02	4.268e-07
3.15624e+02	4.247e-07
3.17206e+02	4.226e-07
3.18796e+02	4.205e-07
3.20393e+02	4.184e-07
3.21999e+02	4.163e-07
3.23613e+02	4.142e-07
3.25235e+02	4.121e-07
3.26865e+02	4.101e-07
3.28503e+02	4.080e-07
3.30149e+02	4.060e-07
3.31803e+02	4.040e-07
3.33466e+02	4.020e-07
3.35138e+02	4.000e-07
3.36817e+02	3.980e-07
3.38505e+02	3.960e-07
3.40202e+02	3.940e-07
3.41906e+02	3.920e-07
3.43620e+02	3.901e-07
3.45342e+02	3.881e-07
3.47073e+02	3.862e-07
3.48812e+02	3.843e-07
3.50560e+02	3.824e-07
3.52317e+02	3.804e-07
3.54083e+02	3.786e-07
3.55857e+02	3.767e-07
3.57641e+02	3.748e-07
3.59433e+02	3.729e-07
3.61234e+02	3.711e-07
3.63045e+02	3.692e-07
3.64864e+02	3.674e-07
3.66693e+02	3.655e-07
3.68530e+02	3.637e-07
3.70377e+02	3.619e-07
3.72233e+02	3.601e-07
3.74099e+02	3.583e-07
3.75974e+02	3.565e-07
3.77858e+02	3.547e-07
3.79752e+02	3.530e-07
3.81655e+02	3.512e-07
3.83567e+02	3.495e-07
3.85490e+02	3.477e-07
3.87422e+02	3.460e-07
3.89363e+02	3.443e-07
3.91314e+02	3.425e-07
3.93276e+02	3.408e-07
3.95246e+02	3.391e-07
3.97227e+02	3.374e-07
3.99218e+02	3.358e-07
4.01219e+02	3.341e-07
4.03229e+02	3.324e-07
4.05250e+02	3.308e-07
4.07281e+02	3.291e-07
4.09322e+02	3.275e-07
4.11374e+02	3.258e-07
4.13435e+02	3.242e-07
4.15507e+02	3.226e-07
4.17590e+02	3.210e-07
4.19682e+02	3.194e-07
4.21786e+02	3.178e-07
4.23899e+02	3.162e-07
4.26024e+02	3.146e-07
4.28159e+02	3.131e-07
4.30305e+02	3.115e-07
4.32461e+02	3.099e-07
4.34628e+02	3.084e-07
4.36807e+02	3.069e-07
4.38996e+02	3.053e-07
4.41196e+02	3.038e-07
4.43407e+02	3.023e-07
4.45629e+02	3.008e-07
4.47862e+02	2.993e-07
4.50107e+02	2.978e-07
4.52362e+02	2.963e-07
4.54629e+02	2.948e-07
4.56908e+02	2.934e-07
4.59198e+02	2.919e-07
4.61499e+02	2.904e-07
4.63812e+02	2.890e-07
4.66136e+02	2.876e-07
4.68472e+02	2.861e-07
4.70820e+02	2.847e-07
4.73180e+02	2.833e-07
4.75551e+02	2.819e-07
4.77934e+02	2.805e-07
4.80329e+02	2.791e-07
4.82737e+02	2.777e-07
4.85156e+02	2.763e-07
4.87587e+02	2.749e-07
4.90031e+02	2.735e-07
4.92487e+02	2.722e-07
4.94955e+02	2.708e-07
4.97435e+02	2.695e-07
4.99928e+02	2.681e-07
5.02434e+02	2.668e-07
5.04952e+02	2.654e-07
5.07482e+02	2.641e-07
5.10026e+02	2.628e-07
5.12582e+02	2.615e-07
5.15150e+02	2.602e-07
5.17732e+02	2.589e-07
5.20327e+02	2.576e-07
5.22934e+02	2.563e-07
5.25555e+02	2.550e-07
5.28189e+02	2.538e-07
5.30836e+02	2.525e-07
5.33496e+02	2.512e-07
5.36170e+02	2.500e-07
5.38857e+02	2.487e-07
5.41557e+02	2.475e-07
5.44272e+02	2.463e-07
5.46999e+02	2.450e-07
5.49741e+02	2.438e-07
5.52496e+02	2.426e-07
5.55264e+02	2.414e-07
5.58047e+02	2.402e-07
5.60844e+02	2.390e-07
5.63655e+02	2.378e-07
5.66479e+02	2.366e-07
5.69318e+02	2.354e-07
5.72172e+02	2.343e-07
5.75039e+02	2.331e-07
5.77921e+02	2.319e-07
5.80817e+02	2.308e-07
5.83728e+02	2.296e-07
5.86653e+02	2.285e-07
5.89593e+02	2.273e-07
5.92548e+02	2.262e-07
5.95518e+02	2.253e-07
5.98502e+02	2.239e-07
6.09062e+02	2.201e-07
6.27598e+02	2.136e-07
6.46699e+02	2.073e-07
6.66380e+02	2.012e-07
6.86661e+02	1.952e-07
7.07559e+02	1.895e-07
7.29093e+02	1.839e-07
7.51283e+02	1.785e-07
7.74148e+02	1.732e-07
7.97708e+02	1.681e-07
8.21986e+02	1.631e-07
8.47002e+02	1.583e-07
8.72780e+02	1.536e-07
8.99343e+02	1.491e-07
9.26714e+02	1.447e-07
9.54917e+02	1.404e-07
9.83980e+02	1.363e-07
1.01393e+03	1.322e-07
1.04478e+03	1.283e-07
1.07658e+03	1.245e-07
1.10935e+03	1.209e-07
1.14311e+03	1.173e-07
1.17790e+03	1.138e-07
1.21375e+03	1.105e-07
1.25069e+03	1.072e-07
1.28875e+03	1.040e-07
1.32797e+03	1.010e-07
1.36839e+03	9.798e-08
1.41003e+03	9.508e-08
1.45295e+03	9.227e-08
1.49717e+03	8.955e-08
1.54273e+03	8.690e-08
1.58968e+03	8.434e-08
1.63806e+03	8.185e-08
1.68792e+03	7.943e-08
1.73929e+03	7.708e-08
1.79222e+03	7.481e-08
1.84677e+03	7.260e-08
1.90297e+03	7.045e-08
1.96089e+03	6.837e-08
2.02057e+03	6.635e-08
2.08206e+03	6.439e-08
2.14543e+03	6.249e-08
2.21072e+03	6.064e-08
2.27800e+03	5.885e-08
2.34733e+03	5.712e-08
2.41877e+03	5.543e-08
2.49239e+03	5.379e-08
2.56824e+03	5.220e-08
2.64640e+03	5.066e-08
2.72694e+03	4.916e-08
2.80994e+03	4.771e-08
2.89545e+03	4.630e-08
2.98357e+03	4.494e-08
3.07438e+03	4.361e-08
3.16794e+03	4.232e-08
3.26436e+03	4.107e-08
3.36371e+03	3.986e-08
3.46608e+03	3.868e-08
3.57157e+03	3.754e-08
3.68026e+03	3.643e-08
3.79227e+03	3.535e-08
3.90769e+03	3.431e-08
4.02661e+03	3.330e-08
4.14916e+03	3.231e-08
4.27544e+03	3.136e-08
4.40556e+03	3.043e-08
4.53964e+03	2.953e-08
4.67780e+03	2.866e-08
4.82016e+03	2.781e-08
4.96686e+03	2.699e-08
5.11802e+03	2.620e-08
5.27379e+03	2.542e-08
5.43429e+03	2.467e-08
5.59968e+03	2.394e-08
5.77010e+03	2.323e-08
5.94571e+03	2.255e-08
6.12666e+03	2.188e-08
6.31312e+03	2.124e-08
6.50526e+03	2.061e-08
6.70324e+03	2.000e-08
6.90725e+03	1.941e-08
7.11747e+03	1.884e-08
7.33408e+03	1.828e-08
7.55729e+03	1.774e-08
7.78729e+03	1.722e-08
8.02429e+03	1.671e-08
8.26850e+03	1.621e-08
8.52015e+03	1.574e-08
8.77946e+03	1.527e-08
9.04665e+03	1.482e-08
9.32198e+03	1.438e-08
9.60569e+03	1.396e-08
9.89803e+03	1.354e-08
1.01993e+04	1.314e-08
1.05097e+04	1.276e-08
1.08295e+04	1.238e-08
1.11591e+04	1.201e-08
1.14987e+04	1.166e-08
1.18487e+04	1.132e-08
1.22093e+04	1.098e-08
1.25809e+04	1.066e-08
1.29638e+04	1.034e-08
1.33583e+04	1.004e-08
1.37649e+04	9.740e-09
1.41838e+04	9.452e-09
1.46155e+04	9.173e-09
1.50603e+04	8.902e-09
1.55186e+04	8.639e-09
1.59909e+04	8.384e-09
1.64776e+04	8.136e-09
1.69791e+04	7.896e-09
1.74958e+04	7.663e-09
1.80283e+04	7.437e-09
1.85770e+04	7.217e-09
1.91423e+04	7.004e-09
1.97249e+04	6.797e-09
2.03252e+04	6.596e-09
2.09438e+04	6.401e-09
2.15812e+04	6.212e-09
2.22380e+04	6.029e-09
2.29148e+04	5.851e-09
2.36122e+04	5.678e-09
2.43309e+04	5.510e-09
2.50714e+04	5.347e-09
2.58344e+04	5.190e-09
2.66206e+04	5.036e-09
2.74308e+04	4.887e-09
2.82657e+04	4.743e-09
2.91259e+04	4.603e-09
3.00123e+04	4.467e-09
3.09257e+04	4.335e-09
3.18669e+04	4.207e-09
3.28368e+04	4.083e-09
3.38361e+04	3.962e-09
3.48659e+04	3.845e-09
3.59270e+04	3.732e-09
3.70204e+04	3.621e-09
3.81471e+04	3.514e-09
3.93081e+04	3.411e-09
4.05044e+04	3.310e-09
4.17372e+04	3.212e-09
4.30074e+04	3.117e-09
4.43163e+04	3.025e-09
4.56650e+04	2.936e-09
4.70548e+04	2.849e-09
4.84869e+04	2.765e-09
4.99625e+04	2.683e-09
5.14831e+04	2.604e-09
5.30500e+04	2.527e-09
5.46645e+04	2.453e-09
5.63282e+04	2.380e-09
5.80425e+04	2.310e-09
5.98090e+04	2.242e-09
6.16292e+04	2.175e-09
6.35049e+04	2.111e-09
6.54376e+04	2.049e-09
6.74291e+04	1.988e-09
6.94813e+04	1.930e-09
7.15959e+04	1.873e-09
7.37749e+04	1.817e-09
7.60201e+04	1.764e-09
7.83338e+04	1.711e-09
8.07178e+04	1.661e-09
8.31744e+04	1.612e-09
8.57057e+04	1.564e-09
8.83141e+04	1.518e-09
9.10019e+04	1.473e-09
9.37715e+04	1.430e-09
9.66253e+04	1.388e-09
9.95661e+04	1.347e-09
1.02596e+05	1.307e-09
1.05719e+05	1.268e-09
1.08936e+05	1.231e-09
1.12252e+05	1.194e-09
1.15668e+05	1.159e-09
1.19188e+05	1.125e-09
1.22816e+05	1.092e-09
1.26553e+05	1.059e-09
1.30405e+05	1.028e-09
1.34374e+05	9.977e-10
1.38463e+05	9.683e-10
1.42677e+05	9.397e-10
1.47020e+05	9.119e-10
1.51494e+05	8.850e-10
1.56105e+05	8.588e-10
1.60856e+05	8.335e-10
1.65751e+05	8.089e-10
1.70796e+05	7.850e-10
1.75994e+05	7.618e-10
1.81350e+05	7.393e-10
1.86869e+05	7.174e-10
1.92556e+05	6.963e-10
1.98417e+05	6.757e-10
2.04455e+05	6.557e-10
2.10678e+05	6.364e-10
2.17090e+05	6.176e-10
2.23697e+05	5.993e-10
2.30505e+05	5.816e-10
2.37520e+05	5.644e-10
2.44749e+05	5.478e-10
2.52197e+05	5.316e-10
2.59873e+05	5.159e-10
2.67782e+05	5.007e-10
2.75932e+05	4.859e-10
2.84329e+05	4.715e-10
